Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
29 lines of code for unit useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),LOW,RAW,2026-07-13,5,useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(any),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L72:111,TypeScript,29,6,1
29 lines of code for unit NewPointsList.tsx.NewPointsList(),LOW,RAW,2026-06-04,44,NewPointsList.tsx.NewPointsList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewPointsList.tsx#L9:17,TypeScript,29,3,0
29 lines of code for unit usePopupOpenEffect.ts.usePopupOpenEffect(void),LOW,RAW,2026-07-13,5,usePopupOpenEffect.ts.usePopupOpenEffect(void),src/hooks/popUpModal/usePopupOpenEffect.ts#L12:44,TypeScript,29,5,1
"29 lines of code for unit useRenderPoints.ts.useRenderPoints(FinishedFlightPlanType|null,number[])",LOW,RAW,2026-06-04,44,"useRenderPoints.ts.useRenderPoints(FinishedFlightPlanType|null,number[])",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderPoints.ts#L7:43,TypeScript,29,5,2
29 lines of code for unit Section2.tsx.Section2(any),LOW,RAW,2026-06-04,44,Section2.tsx.Section2(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section2.tsx#L6:42,TypeScript,29,1,1
29 lines of code for unit useTimesliderDerivedPlans.ts.useTimesliderDerivedPlans(any),LOW,RAW,2026-07-13,5,useTimesliderDerivedPlans.ts.useTimesliderDerivedPlans(any),src/Components/TimesliderItemDetailPage/useTimesliderDerivedPlans.ts#L8:44,TypeScript,29,4,1
29 lines of code for unit mapImage.ts.getStaticMapImage(any),LOW,RAW,2026-07-13,5,mapImage.ts.getStaticMapImage(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/mapImage.ts#L37:75,TypeScript,29,2,1
29 lines of code for unit Section3.tsx.Section3(any),LOW,RAW,2026-06-04,44,Section3.tsx.Section3(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section3.tsx#L5:41,TypeScript,29,1,1
"29 lines of code for unit reportAgentStatus.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,44,"reportAgentStatus.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/reportAgentStatus.ts#L9:42,TypeScript,29,5,2
"29 lines of code for unit pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",LOW,RAW,2026-07-04,14,"pdfReportTables.ts.addDetailTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L89:117,TypeScript,29,6,2
"29 lines of code for unit getPreparedFlightPlans.ts.getPreparedFlightPlans(Request,Response)",LOW,RAW,2026-06-04,44,"getPreparedFlightPlans.ts.getPreparedFlightPlans(Request,Response)",backend/src/routes/flightPlans/getPreparedFlightPlans.ts#L6:41,TypeScript,29,2,2
"29 lines of code for unit CoordinateValues.finalizeCoordinateValues(string,any)",LOW,RAW,2026-07-13,5,"CoordinateValues.finalizeCoordinateValues(string,any)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/coordinateFinalize.ts#L10:43,TypeScript,29,3,2
29 lines of code for unit useTimesliderItemImages.ts.useTimesliderItemImages(any),LOW,RAW,2026-07-13,5,useTimesliderItemImages.ts.useTimesliderItemImages(any),src/Components/TimesliderItemDetailPage/useTimesliderItemImages.ts#L8:46,TypeScript,29,9,1
29 lines of code for unit useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),LOW,RAW,2026-07-04,14,useTimesliderPlansFetch.ts.useTimesliderPlansFetch(any),src/Components/TimesliderItemDetailPage/useTimesliderPlansFetch.ts#L18:53,TypeScript,29,5,1
"28 lines of code for unit verifyCredentialsHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-07-13,5,"verifyCredentialsHandler.ts.RequestHandler(any,any)",backend/src/routes/auth2/verifyCredentialsHandler.ts#L38:66,TypeScript,28,5,2
28 lines of code for unit index.tsx.DevicesUpdatesPage(),LOW,RAW,2026-06-04,44,index.tsx.DevicesUpdatesPage(),src/Components/DevicesUpdatesPage/index.tsx#L27:40,TypeScript,28,4,0
28 lines of code for unit index.tsx.Step1(any),LOW,RAW,2026-06-04,44,index.tsx.Step1(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/index.tsx#L11:78,TypeScript,28,6,1
28 lines of code for unit index.tsx.SearchedResultsTab(),LOW,RAW,2026-06-04,44,index.tsx.SearchedResultsTab(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/index.tsx#L15:97,TypeScript,28,5,0
28 lines of code for unit index.tsx.StepNo(),LOW,RAW,2026-06-04,44,index.tsx.StepNo(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/AddToPlan/StepNo/index.tsx#L10:71,TypeScript,28,3,0
28 lines of code for unit index.tsx.Step2(),LOW,RAW,2026-06-04,44,index.tsx.Step2(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/index.tsx#L14:52,TypeScript,28,5,0
28 lines of code for unit useDrawingToolLifecycle.ts.useDrawingToolStep1Lifecycle(any),LOW,RAW,2026-07-13,5,useDrawingToolLifecycle.ts.useDrawingToolStep1Lifecycle(any),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L36:70,TypeScript,28,2,1
28 lines of code for unit LegendSection.tsx.LegendSection(LegendSectionProps),LOW,RAW,2026-06-10,38,LegendSection.tsx.LegendSection(LegendSectionProps),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LegendSection.tsx#L24:79,TypeScript,28,13,1
28 lines of code for unit verify-regio-apis.ts.testDatabaseQueries(),LOW,RAW,2026-06-10,38,verify-regio-apis.ts.testDatabaseQueries(),backend/scripts/verify-regio-apis.ts#L116:144,TypeScript,28,1,0
28 lines of code for unit runReturningUpdate.ts.executeReturningUpdate(any),LOW,RAW,2026-07-14,4,runReturningUpdate.ts.executeReturningUpdate(any),backend/src/helpers/http/runReturningUpdate.ts#L35:70,TypeScript,28,7,1
28 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,44,handleSubmit(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/ChangePoint/index.tsx#L39:58,TypeScript,28,3,0
28 lines of code for unit index.tsx.EditUser(),LOW,RAW,2026-06-04,44,index.tsx.EditUser(),src/Components/DashboardPage/EditUser/index.tsx#L20:43,TypeScript,28,7,0
28 lines of code for unit SelectedTab.tsx.SelectedTab(),LOW,RAW,2026-06-04,44,SelectedTab.tsx.SelectedTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/SelectedTab.tsx#L9:38,TypeScript,28,3,0
28 lines of code for unit useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),LOW,RAW,2026-06-04,44,useTableScrollWidth.ts.useTableScrollWidth(UseTableScrollWidthParams),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableScrollWidth.ts#L14:34,TypeScript,28,3,1
28 lines of code for unit handleUpdate(),LOW,RAW,2026-06-04,44,handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx#L37:67,TypeScript,28,6,0
28 lines of code for unit HeadButtonsTimeslider.tsx.HeadButtonsTimeslider(),LOW,RAW,2026-06-04,44,HeadButtonsTimeslider.tsx.HeadButtonsTimeslider(),src/Components/HomePage/Head/HeadButtonsTimeslider.tsx#L13:80,TypeScript,28,3,0
28 lines of code for unit removePointSuccess.ts.applyRemovePointSuccessState(any),LOW,RAW,2026-07-17,1,removePointSuccess.ts.applyRemovePointSuccessState(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/removePointSuccess.ts#L58:102,TypeScript,28,1,1
"28 lines of code for unit useEditFormController.ts.useEditFormController(Geometry,void)",LOW,RAW,2026-07-18,0,"useEditFormController.ts.useEditFormController(Geometry,void)",src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/useEditFormController.ts#L10:44,TypeScript,28,1,2
28 lines of code for unit keycloakAdminTokenRequest.ts.requestAdminTokenWithRetry(any),LOW,RAW,2026-07-14,4,keycloakAdminTokenRequest.ts.requestAdminTokenWithRetry(any),backend/src/services/keycloakAdminTokenRequest.ts#L11:43,TypeScript,28,7,1
"28 lines of code for unit registerAgent.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,44,"registerAgent.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/registerAgent.ts#L5:35,TypeScript,28,8,2
"28 lines of code for unit legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",LOW,RAW,2026-07-13,5,"legacyAuthUsageMonitor.ts.legacyAuthUsageMonitor(any,any,any)",backend/src/helpers/auth/legacyAuthUsageMonitor.ts#L13:44,TypeScript,28,10,3
27 lines of code for unit geometryJson.ts,LOW,RAW,2026-06-30,18,geometryJson.ts,backend/src/helpers/queries/geometries/geometryJson.ts#L3:31,TypeScript,27,1,0
27 lines of code for unit applyDeletePointCoordinatePatch.ts.applyDeletePointCoordinatePatch(any),LOW,RAW,2026-07-17,1,applyDeletePointCoordinatePatch.ts.applyDeletePointCoordinatePatch(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/applyDeletePointCoordinatePatch.ts#L3:42,TypeScript,27,7,1
27 lines of code for unit loadImages(),LOW,RAW,2026-07-17,1,loadImages(),src/api-hooks/planImages/useEntityPlanImages.ts#L29:57,TypeScript,27,9,0
27 lines of code for unit submitStep1(),LOW,RAW,2026-06-04,44,submitStep1(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/Buttons.tsx#L36:64,TypeScript,27,4,0
27 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L19:49,TypeScript,27,1,1
"27 lines of code for unit pdfReportTables.ts.addCoordinatesTable(jsPDF,PDFPointDataType)",LOW,RAW,2026-07-04,14,"pdfReportTables.ts.addCoordinatesTable(jsPDF,PDFPointDataType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L61:87,TypeScript,27,2,2
27 lines of code for unit getAllUsers.ts.getAllUsers(Request),LOW,RAW,2026-06-04,44,getAllUsers.ts.getAllUsers(Request),backend/src/routes/keycloak/management/users/getAllUsers.ts#L10:42,TypeScript,27,3,1
27 lines of code for unit useAddPointStepMapClick.ts.useAddPointStepMapClick(any),LOW,RAW,2026-07-13,5,useAddPointStepMapClick.ts.useAddPointStepMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/useAddPointStepMapClick.ts#L6:46,TypeScript,27,5,1
"27 lines of code for unit deleteUser.ts.handleDeleteUser(Request,Response)",LOW,RAW,2026-06-04,44,"deleteUser.ts.handleDeleteUser(Request,Response)",backend/src/routes/keycloak/management/users/deleteUser.ts#L7:40,TypeScript,27,6,2
27 lines of code for unit attachDeletePointMapClick.ts.attachDeletePointMapClick(any),LOW,RAW,2026-07-17,1,attachDeletePointMapClick.ts.attachDeletePointMapClick(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/attachDeletePointMapClick.ts#L5:42,TypeScript,27,6,1
"27 lines of code for unit FetchClientRoleNamesForUserInput.fetchClientRoleDefinitions(string,string)",LOW,RAW,2026-07-01,17,"FetchClientRoleNamesForUserInput.fetchClientRoleDefinitions(string,string)",backend/src/routes/keycloak/management/users/keycloakAdminClient.ts#L86:121,TypeScript,27,5,2
27 lines of code for unit connectRedisClient.ts.connectRedisClient(string|undefined),LOW,RAW,2026-07-17,1,connectRedisClient.ts.connectRedisClient(string|undefined),backend/src/helpers/redis/connectRedisClient.ts#L3:32,TypeScript,27,3,1
27 lines of code for unit Step1.tsx.Step1(Step1Props),LOW,RAW,2026-07-18,0,Step1.tsx.Step1(Step1Props),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/Step1.tsx#L13:40,TypeScript,27,1,1
27 lines of code for unit flightPlanFormDefaults.ts,LOW,RAW,2026-07-17,1,flightPlanFormDefaults.ts,src/hooks/zustand/shared/flightPlanFormDefaults.ts#L1:32,TypeScript,27,1,0
27 lines of code for unit BuildFlightPlanQueryOptions.resolveFlightPlanQueryDefaults(BuildFlightPlanQueryOptions),LOW,RAW,2026-07-17,1,BuildFlightPlanQueryOptions.resolveFlightPlanQueryDefaults(BuildFlightPlanQueryOptions),backend/src/helpers/queries/flight-plans/buildFlightPlanQueryParts.ts#L26:55,TypeScript,27,17,1
27 lines of code for unit index.tsx.Form(any),LOW,RAW,2026-06-04,44,index.tsx.Form(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L13:42,TypeScript,27,6,1
"27 lines of code for unit createEmail.ts.createEmail(Request,Response)",LOW,RAW,2026-06-04,44,"createEmail.ts.createEmail(Request,Response)",backend/src/routes/emails/createEmail.ts#L6:35,TypeScript,27,3,2
27 lines of code for unit buildTimesliderPageShell.ts.buildTimesliderPageShell(BuildTimesliderPageShellInput),LOW,RAW,2026-07-18,0,buildTimesliderPageShell.ts.buildTimesliderPageShell(BuildTimesliderPageShellInput),src/Components/TimesliderItemDetailPage/buildTimesliderPageShell.ts#L13:39,TypeScript,27,1,1
27 lines of code for unit useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),LOW,RAW,2026-06-04,44,useDebouncedRedPointFromInputs.ts.useDebouncedRedPointFromInputs(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useDebouncedRedPointFromInputs.ts#L7:40,TypeScript,27,4,1
26 lines of code for unit commandGuard.ts.queueDeviceCommandWhenIdle(QueueDeviceCommandInput),LOW,RAW,2026-07-01,17,commandGuard.ts.queueDeviceCommandWhenIdle(QueueDeviceCommandInput),backend/src/routes/devices-updates/commandGuard.ts#L17:48,TypeScript,26,5,1
26 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx#L16:45,TypeScript,26,1,1
26 lines of code for unit usePointsViewInteractions.ts.usePointsViewInteractions(any),LOW,RAW,2026-07-14,4,usePointsViewInteractions.ts.usePointsViewInteractions(any),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/usePointsViewInteractions.ts#L8:39,TypeScript,26,1,1
26 lines of code for unit mapImage.ts,LOW,RAW,2026-06-04,44,mapImage.ts,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/mapImage.ts#L1:28,TypeScript,26,1,0
26 lines of code for unit selectFromSourceGraphics.ts.syncPinsForSelection(any),LOW,RAW,2026-07-04,14,selectFromSourceGraphics.ts.syncPinsForSelection(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/selectFromSourceGraphics.ts#L38:74,TypeScript,26,6,1
26 lines of code for unit buildFlightPlanQueryParts.ts.appendFlightPlanWhereClause(any),LOW,RAW,2026-07-17,1,buildFlightPlanQueryParts.ts.appendFlightPlanWhereClause(any),backend/src/helpers/queries/flight-plans/buildFlightPlanQueryParts.ts#L57:93,TypeScript,26,7,1
26 lines of code for unit buildPathFeatureLayer.ts.addPathLayerBelowPoints(any),LOW,RAW,2026-07-04,14,buildPathFeatureLayer.ts.addPathLayerBelowPoints(any),src/hooks/hover-click-handlers/buildPathFeatureLayer.ts#L57:88,TypeScript,26,8,1
26 lines of code for unit usePathPointHandlerClick.ts.usePathPointHandlerClick(),LOW,RAW,2026-06-04,44,usePathPointHandlerClick.ts.usePathPointHandlerClick(),src/hooks/hover-click-handlers/usePathPointHandlerClick.ts#L10:41,TypeScript,26,8,0
26 lines of code for unit getRedisClient.ts.getRedisClient(),LOW,RAW,2026-07-13,5,getRedisClient.ts.getRedisClient(),backend/src/helpers/redis/getRedisClient.ts#L40:68,TypeScript,26,5,0
26 lines of code for unit useEditFormState.ts.useEditFormDraftState(Geometry),LOW,RAW,2026-07-18,0,useEditFormState.ts.useEditFormDraftState(Geometry),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/useEditFormState.ts#L16:41,TypeScript,26,1,1
26 lines of code for unit bufferFlightPlansOnLayer.ts.bufferFlightPlansOnLayer(BufferFlightPlansOnLayerInput),LOW,RAW,2026-07-17,1,bufferFlightPlansOnLayer.ts.bufferFlightPlansOnLayer(BufferFlightPlansOnLayerInput),src/helpers/ArcGISHelpers/bufferFlightPlansOnLayer.ts#L20:51,TypeScript,26,6,1
26 lines of code for unit nabewerkingTabs.ts,LOW,RAW,2026-07-04,14,nabewerkingTabs.ts,src/Components/HomePage/Head/headTabDefinitions/nabewerkingTabs.ts#L1:33,TypeScript,26,1,0
"26 lines of code for unit deleteGeometryCascade.ts.deleteGeometryCascade(PoolClient,number,Promise)",LOW,RAW,2026-07-17,1,"deleteGeometryCascade.ts.deleteGeometryCascade(PoolClient,number,Promise)",backend/src/routes/geometries/deleteGeometryCascade.ts#L25:59,TypeScript,26,4,3
26 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Buttons.tsx#L15:47,TypeScript,26,4,1
26 lines of code for unit verifyCredentialsResponses.ts.authenticateOrRespondToVerifyFailure(any),LOW,RAW,2026-07-14,4,verifyCredentialsResponses.ts.authenticateOrRespondToVerifyFailure(any),backend/src/routes/auth2/verifyCredentialsResponses.ts#L39:71,TypeScript,26,5,1
"26 lines of code for unit getFlightPlanById.ts.getFlightPlanById(Request,Response)",LOW,RAW,2026-06-04,44,"getFlightPlanById.ts.getFlightPlanById(Request,Response)",backend/src/routes/flightPlans/getFlightPlanById.ts#L5:36,TypeScript,26,3,2
"26 lines of code for unit getSingleGeometry.ts.getSingleGeometry(Request,Response)",LOW,RAW,2026-06-04,44,"getSingleGeometry.ts.getSingleGeometry(Request,Response)",backend/src/routes/geometries/getSingleGeometry.ts#L7:38,TypeScript,26,4,2
26 lines of code for unit SinglePlan.tsx.SinglePlan(any),LOW,RAW,2026-06-04,44,SinglePlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/SinglePlan.tsx#L12:56,TypeScript,26,5,1
"26 lines of code for unit grantHelpers.ts.classifyStep2OtpLoginFailure(unknown,ClassifyStep2DebugContext)",LOW,RAW,2026-07-13,5,"grantHelpers.ts.classifyStep2OtpLoginFailure(unknown,ClassifyStep2DebugContext)",backend/src/routes/auth2/grantHelpers.ts#L98:130,TypeScript,26,9,2
"26 lines of code for unit useEditPointCoordSyncEffects.ts.useSyncEditPointFromSelection(FinishedPointType|null,CoordState)",LOW,RAW,2026-07-18,0,"useEditPointCoordSyncEffects.ts.useSyncEditPointFromSelection(FinishedPointType|null,CoordState)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordSyncEffects.ts#L11:39,TypeScript,26,2,2
26 lines of code for unit PointDetails.tsx.PointDetails(any),LOW,RAW,2026-06-04,44,PointDetails.tsx.PointDetails(any),src/Components/HomePage/Body/Left/Common/ResultTab/PointDetails.tsx#L8:130,TypeScript,26,1,1
26 lines of code for unit editGeometryActionHandlers.ts.deleteSelectedGeometry(DeleteSelectedGeometryInput),LOW,RAW,2026-07-18,0,editGeometryActionHandlers.ts.deleteSelectedGeometry(DeleteSelectedGeometryInput),src/Components/HomePage/Body/Left/Tools/EditGeometry/editGeometryActionHandlers.ts#L130:157,TypeScript,26,3,1
26 lines of code for unit mapViewConfiguration.ts.createConfiguredMapView(any),LOW,RAW,2026-07-14,4,mapViewConfiguration.ts.createConfiguredMapView(any),src/helpers/ArcGISHelpers/mapViewConfiguration.ts#L6:38,TypeScript,26,3,1
26 lines of code for unit SinglePoint.tsx.SinglePoint(any),LOW,RAW,2026-06-04,44,SinglePoint.tsx.SinglePoint(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/SinglePoint.tsx#L10:14,TypeScript,26,1,1
26 lines of code for unit useTimesliderFlightPlans.ts.useTimesliderFlightPlans(),LOW,RAW,2026-07-15,3,useTimesliderFlightPlans.ts.useTimesliderFlightPlans(),src/Components/HomePage/Body/Left/TimeSlider/useTimesliderFlightPlans.ts#L10:38,TypeScript,26,2,0
26 lines of code for unit runFlightPlanRegioCases.ts.runFlightPlanRegioCases(any),LOW,RAW,2026-07-14,4,runFlightPlanRegioCases.ts.runFlightPlanRegioCases(any),backend/scripts/runFlightPlanRegioCases.ts#L7:37,TypeScript,26,5,1
26 lines of code for unit fetchAttachmentsForPlanPoint.ts.fetchAttachmentsForPlanPoint(any),LOW,RAW,2026-07-04,14,fetchAttachmentsForPlanPoint.ts.fetchAttachmentsForPlanPoint(any),backend/src/helpers/queries/finished-plans/fetchAttachmentsForPlanPoint.ts#L3:35,TypeScript,26,5,1
